item_id,title,artist_name,track_name,category,tags,description
10934,item_10934,,item_10934,,587 31,item 10934 features: 587 31
10935,item_10935,,item_10935,,2 34 4 5 16 31 10,item 10935 features: 2 34 4 5 16 31 10
10936,item_10936,,item_10936,,50 34 5 31,item 10936 features: 50 34 5 31
10937,item_10937,,item_10937,,91 22 832 2 76 50 5 31,item 10937 features: 91 22 832 2 76 50 5 31
10938,item_10938,,item_10938,,668 2 5 31,item 10938 features: 668 2 5 31
10939,item_10939,,item_10939,,15 276 2 167 31,item 10939 features: 15 276 2 167 31
10940,item_10940,,item_10940,,51 4 20 55,item 10940 features: 51 4 20 55
10941,item_10941,,item_10941,,77 2 4 102 5 598 31,item 10941 features: 77 2 4 102 5 598 31
10942,item_10942,,item_10942,,686 4 20,item 10942 features: 686 4 20
10943,item_10943,,item_10943,,2 31,item 10943 features: 2 31
10944,item_10944,,item_10944,,4 120 335 601 0,item 10944 features: 4 120 335 601 0
10945,item_10945,,item_10945,,49 2 34 173 31 103,item 10945 features: 49 2 34 173 31 103
10946,item_10946,,item_10946,,2,item 10946 features: 2
10947,item_10947,,item_10947,,34 4 55,item 10947 features: 34 4 55
10948,item_10948,,item_10948,,58 737 2 55,item 10948 features: 58 737 2 55
10949,item_10949,,item_10949,,24 46 113 44,item 10949 features: 24 46 113 44
10950,item_10950,,item_10950,,718,item 10950 features: 718
10951,item_10951,,item_10951,,51 55,item 10951 features: 51 55
10952,item_10952,,item_10952,,323,item 10952 features: 323
10953,item_10953,,item_10953,,21 2 56 55,item 10953 features: 21 2 56 55
10954,item_10954,,item_10954,,51 384 31,item 10954 features: 51 384 31
10955,item_10955,,item_10955,,255 225 2 4 345 5 16 55,item 10955 features: 255 225 2 4 345 5 16 55
10956,item_10956,,item_10956,,236 45 10 46 15 51 117 34 2 5 55,item 10956 features: 236 45 10 46 15 51 117 34 2 5 55
10957,item_10957,,item_10957,,51 55,item 10957 features: 51 55
10958,item_10958,,item_10958,,65 32 21 64 253 14 37 44 472,item 10958 features: 65 32 21 64 253 14 37 44 472
10959,item_10959,,item_10959,,55,item 10959 features: 55
10960,item_10960,,item_10960,,34 4 31 10,item 10960 features: 34 4 31 10
10961,item_10961,,item_10961,,686,item 10961 features: 686
10962,item_10962,,item_10962,,4 0 467,item 10962 features: 4 0 467
10963,item_10963,,item_10963,,32 21 49 2 34 498 97 173 103 31 10,item 10963 features: 32 21 49 2 34 498 97 173 103 31 10
10964,item_10964,,item_10964,,252 870,item 10964 features: 252 870
10965,item_10965,,item_10965,,2,item 10965 features: 2
10966,item_10966,,item_10966,,46 727 16 5 31 584,item 10966 features: 46 727 16 5 31 584
10967,item_10967,,item_10967,,450 57 2 313 338 76 345 5 44,item 10967 features: 450 57 2 313 338 76 345 5 44
10968,item_10968,,item_10968,,15 49 51 2 34 39 5 44 103 543 23,item 10968 features: 15 49 51 2 34 39 5 44 103 543 23
10969,item_10969,,item_10969,,21 228 400 2 527 56 31 183,item 10969 features: 21 228 400 2 527 56 31 183
10970,item_10970,,item_10970,,71,item 10970 features: 71
10971,item_10971,,item_10971,,261 15 2 712,item 10971 features: 261 15 2 712
10972,item_10972,,item_10972,,24 859 2 643 16 5 31,item 10972 features: 24 859 2 643 16 5 31
10973,item_10973,,item_10973,,2 5 31,item 10973 features: 2 5 31
10974,item_10974,,item_10974,,69 689 931 4 20,item 10974 features: 69 689 931 4 20
10975,item_10975,,item_10975,,77 2 55,item 10975 features: 77 2 55
10976,item_10976,,item_10976,,49 2 34 4 173 103 31 10,item 10976 features: 49 2 34 4 173 103 31 10
10977,item_10977,,item_10977,,257 51 4 5 397 28 55 120,item 10977 features: 257 51 4 5 397 28 55 120
10978,item_10978,,item_10978,,616 180 32 64 536 124,item 10978 features: 616 180 32 64 536 124
10979,item_10979,,item_10979,,196 51 34 4 20 31,item 10979 features: 196 51 34 4 20 31
10980,item_10980,,item_10980,,15 1 2 51 4 20 5 44 31 40 746,item 10980 features: 15 1 2 51 4 20 5 44 31 40 746
10981,item_10981,,item_10981,,58 125 34 37 10 102 773 232 2 4 5 120 77 31 49 560 193,item 10981 features: 58 125 34 37 10 102 773 232 2 4 5 120 77 31 49 560 193
10982,item_10982,,item_10982,,166,item 10982 features: 166
10983,item_10983,,item_10983,,178 2 4 5 31,item 10983 features: 178 2 4 5 31
10984,item_10984,,item_10984,,46 2 265 55,item 10984 features: 46 2 265 55
10985,item_10985,,item_10985,,7,item 10985 features: 7
10986,item_10986,,item_10986,,2,item 10986 features: 2
10987,item_10987,,item_10987,,58 125 34 10 2 4 349 173 103 168 67 31 7 394 49,item 10987 features: 58 125 34 10 2 4 349 173 103 168 67 31 7 394 49
10988,item_10988,,item_10988,,32 97 30,item 10988 features: 32 97 30
10989,item_10989,,item_10989,,21 44,item 10989 features: 21 44
10990,item_10990,,item_10990,,2,item 10990 features: 2
10991,item_10991,,item_10991,,702,item 10991 features: 702
10992,item_10992,,item_10992,,609 2 51 34 25 39 308 28 244 5 31,item 10992 features: 609 2 51 34 25 39 308 28 244 5 31
10993,item_10993,,item_10993,,196 340,item 10993 features: 196 340
10994,item_10994,,item_10994,,834,item 10994 features: 834
10995,item_10995,,item_10995,,51 44,item 10995 features: 51 44
10996,item_10996,,item_10996,,58 125 2 51 4 5 28 31 120,item 10996 features: 58 125 2 51 4 5 28 31 120
10997,item_10997,,item_10997,,2 370 55 206,item 10997 features: 2 370 55 206
10998,item_10998,,item_10998,,324 2 50 4 76 44,item 10998 features: 324 2 50 4 76 44
10999,item_10999,,item_10999,,22 53 2 34 55 10,item 10999 features: 22 53 2 34 55 10
11000,item_11000,,item_11000,,69 168 22 4 715 0,item 11000 features: 69 168 22 4 715 0
11001,item_11001,,item_11001,,186 382,item 11001 features: 186 382
11002,item_11002,,item_11002,,513 51 2 31 120,item 11002 features: 513 51 2 31 120
11003,item_11003,,item_11003,,2 4 31,item 11003 features: 2 4 31
11004,item_11004,,item_11004,,448 49 51 2 31,item 11004 features: 448 49 51 2 31
11005,item_11005,,item_11005,,34,item 11005 features: 34
11006,item_11006,,item_11006,,4 16 44,item 11006 features: 4 16 44
11007,item_11007,,item_11007,,2 5 31,item 11007 features: 2 5 31
11008,item_11008,,item_11008,,58 4 20 923,item 11008 features: 58 4 20 923
11009,item_11009,,item_11009,,160,item 11009 features: 160
11010,item_11010,,item_11010,,4 216 72 120,item 11010 features: 4 216 72 120
11011,item_11011,,item_11011,,69 22 2 31 4 76 5 16 368 467,item 11011 features: 69 22 2 31 4 76 5 16 368 467
11012,item_11012,,item_11012,,4 967,item 11012 features: 4 967
11013,item_11013,,item_11013,,49 2 34 5 173 103 31,item 11013 features: 49 2 34 5 173 103 31
11014,item_11014,,item_11014,,548 22 4 31,item 11014 features: 548 22 4 31
11015,item_11015,,item_11015,,2 34 76 173 103 55 23,item 11015 features: 2 34 76 173 103 55 23
11016,item_11016,,item_11016,,21 49 2 34 173 103 31,item 11016 features: 21 49 2 34 173 103 31
11017,item_11017,,item_11017,,69 548 22 318,item 11017 features: 69 548 22 318
11018,item_11018,,item_11018,,2 51 39 25 5 86 31 194,item 11018 features: 2 51 39 25 5 86 31 194
11019,item_11019,,item_11019,,804 4 20 102,item 11019 features: 804 4 20 102
11020,item_11020,,item_11020,,2 197 94 154 165 31 122,item 11020 features: 2 197 94 154 165 31 122
11021,item_11021,,item_11021,,53 2 51 34 19 345 44 31,item 11021 features: 53 2 51 34 19 345 44 31
11022,item_11022,,item_11022,,51 31,item 11022 features: 51 31
11023,item_11023,,item_11023,,34 10,item 11023 features: 34 10
11024,item_11024,,item_11024,,103 55 23,item 11024 features: 103 55 23
11025,item_11025,,item_11025,,21 364 31,item 11025 features: 21 364 31
11026,item_11026,,item_11026,,51 55,item 11026 features: 51 55
11027,item_11027,,item_11027,,237 880 2 167 4 25 16 967 31,item 11027 features: 237 880 2 167 4 25 16 967 31
11028,item_11028,,item_11028,,69 4 109 565,item 11028 features: 69 4 109 565
11029,item_11029,,item_11029,,37 397 28 55 102 15 2 4 5 120 51 31 134 373 294 16 179,item 11029 features: 37 397 28 55 102 15 2 4 5 120 51 31 134 373 294 16 179
11030,item_11030,,item_11030,,693,item 11030 features: 693
11031,item_11031,,item_11031,,288 32 64 150 121 0 35,item 11031 features: 288 32 64 150 121 0 35
11032,item_11032,,item_11032,,49 31 34 5 28 103 937,item 11032 features: 49 31 34 5 28 103 937
11033,item_11033,,item_11033,,426 39 5 55,item 11033 features: 426 39 5 55
11034,item_11034,,item_11034,,51 31,item 11034 features: 51 31
11035,item_11035,,item_11035,,69 58 125 22 2 50 4 25 321 31,item 11035 features: 69 58 125 22 2 50 4 25 321 31
11036,item_11036,,item_11036,,10 21 2 31 385 34 37 55,item 11036 features: 10 21 2 31 385 34 37 55
11037,item_11037,,item_11037,,437 401 225 2 57 148 31,item 11037 features: 437 401 225 2 57 148 31
11038,item_11038,,item_11038,,51 44,item 11038 features: 51 44
11039,item_11039,,item_11039,,34 4 20 31,item 11039 features: 34 4 20 31
11040,item_11040,,item_11040,,58 15 51 4 253 55 120,item 11040 features: 58 15 51 4 253 55 120
11041,item_11041,,item_11041,,51 480 31,item 11041 features: 51 480 31
11042,item_11042,,item_11042,,51 928 31,item 11042 features: 51 928 31
11043,item_11043,,item_11043,,2 51 34 31 5 28 55,item 11043 features: 2 51 34 31 5 28 55
11044,item_11044,,item_11044,,757 476,item 11044 features: 757 476
11045,item_11045,,item_11045,,64 34 31,item 11045 features: 64 34 31
11046,item_11046,,item_11046,,2 31,item 11046 features: 2 31
11047,item_11047,,item_11047,,186 2 264 277 55,item 11047 features: 186 2 264 277 55
11048,item_11048,,item_11048,,51 34 31,item 11048 features: 51 34 31
11049,item_11049,,item_11049,,441 2 102,item 11049 features: 441 2 102
11050,item_11050,,item_11050,,15 51 39 34 359 4 28 31 5,item 11050 features: 15 51 39 34 359 4 28 31 5
11051,item_11051,,item_11051,,2 34 173 103 55 10 23,item 11051 features: 2 34 173 103 55 10 23
11052,item_11052,,item_11052,,879 452 49 2 51 34 110 44 31,item 11052 features: 879 452 49 2 51 34 110 44 31
11053,item_11053,,item_11053,,21 31,item 11053 features: 21 31
11054,item_11054,,item_11054,,2 963 31,item 11054 features: 2 963 31
11055,item_11055,,item_11055,,58 15 237 16 5 31 10,item 11055 features: 58 15 237 16 5 31 10
11056,item_11056,,item_11056,,21 49 2 34 173 103 31,item 11056 features: 21 49 2 34 173 103 31
11057,item_11057,,item_11057,,64 193 37 100 31,item 11057 features: 64 193 37 100 31
11058,item_11058,,item_11058,,25 923 5,item 11058 features: 25 923 5
11059,item_11059,,item_11059,,2 31,item 11059 features: 2 31
11060,item_11060,,item_11060,,55,item 11060 features: 55
11061,item_11061,,item_11061,,55,item 11061 features: 55
11062,item_11062,,item_11062,,2 103 55 23,item 11062 features: 2 103 55 23
11063,item_11063,,item_11063,,32 2 4 16 31,item 11063 features: 32 2 4 16 31
11064,item_11064,,item_11064,,31 916,item 11064 features: 31 916
11065,item_11065,,item_11065,,46 4 25 67 499 16 44 5,item 11065 features: 46 4 25 67 499 16 44 5
11066,item_11066,,item_11066,,34 55 10 2 4 314 345 173 103 5 23 184 276 51 14 31 49 16,item 11066 features: 34 55 10 2 4 314 345 173 103 5 23 184 276 51 14 31 49 16
11067,item_11067,,item_11067,,31,item 11067 features: 31
11068,item_11068,,item_11068,,305,item 11068 features: 305
11069,item_11069,,item_11069,,58 126 246 4 253 199 67 412,item 11069 features: 58 126 246 4 253 199 67 412
11070,item_11070,,item_11070,,21 37 216 44,item 11070 features: 21 37 216 44
11071,item_11071,,item_11071,,315 55 31,item 11071 features: 315 55 31
11072,item_11072,,item_11072,,2,item 11072 features: 2
11073,item_11073,,item_11073,,2 50 107 44 610 5 460,item 11073 features: 2 50 107 44 610 5 460
11074,item_11074,,item_11074,,215 31,item 11074 features: 215 31
11075,item_11075,,item_11075,,13 25 5 47,item 11075 features: 13 25 5 47
11076,item_11076,,item_11076,,49 2 34 4 14 173 967 103 31,item 11076 features: 49 2 34 4 14 173 967 103 31
11077,item_11077,,item_11077,,291,item 11077 features: 291
11078,item_11078,,item_11078,,161 46 20 5 31,item 11078 features: 161 46 20 5 31
11079,item_11079,,item_11079,,288 10 576 64 2 50 5 31,item 11079 features: 288 10 576 64 2 50 5 31
11080,item_11080,,item_11080,,51 4 397 28 55 120,item 11080 features: 51 4 397 28 55 120
11081,item_11081,,item_11081,,165,item 11081 features: 165
11082,item_11082,,item_11082,,49 2 34 377 173 103 31,item 11082 features: 49 2 34 377 173 103 31
11083,item_11083,,item_11083,,2 50 5 55,item 11083 features: 2 50 5 55
11084,item_11084,,item_11084,,105 4 552 20 638,item 11084 features: 105 4 552 20 638
11085,item_11085,,item_11085,,58 558 15 51 2 615 4 953 5 31 120 7,item 11085 features: 58 558 15 51 2 615 4 953 5 31 120 7
11086,item_11086,,item_11086,,323,item 11086 features: 323
11087,item_11087,,item_11087,,21 64 31,item 11087 features: 21 64 31
11088,item_11088,,item_11088,,32 2,item 11088 features: 32 2
11089,item_11089,,item_11089,,903,item 11089 features: 903
11090,item_11090,,item_11090,,49 2 34 173 103 55 23,item 11090 features: 49 2 34 173 103 55 23
11091,item_11091,,item_11091,,2 34 658 5 110 28 31,item 11091 features: 2 34 658 5 110 28 31
11092,item_11092,,item_11092,,193 37,item 11092 features: 193 37
11093,item_11093,,item_11093,,58 32 399 8 4 650 37,item 11093 features: 58 32 399 8 4 650 37
11094,item_11094,,item_11094,,21 2 34 55,item 11094 features: 21 2 34 55
11095,item_11095,,item_11095,,44 103 23,item 11095 features: 44 103 23
11096,item_11096,,item_11096,,31,item 11096 features: 31
11097,item_11097,,item_11097,,172,item 11097 features: 172
11098,item_11098,,item_11098,,52 421,item 11098 features: 52 421
11099,item_11099,,item_11099,,54 31 165 156,item 11099 features: 54 31 165 156
11100,item_11100,,item_11100,,58 2 51 31 116 55,item 11100 features: 58 2 51 31 116 55
11101,item_11101,,item_11101,,161 53 2 103 55 23,item 11101 features: 161 53 2 103 55 23
11102,item_11102,,item_11102,,49 2 34 173 103 55 23,item 11102 features: 49 2 34 173 103 55 23
11103,item_11103,,item_11103,,319 2 16 55 372,item 11103 features: 319 2 16 55 372
11104,item_11104,,item_11104,,58 401 225 4 253 494,item 11104 features: 58 401 225 4 253 494
11105,item_11105,,item_11105,,51 31,item 11105 features: 51 31
11106,item_11106,,item_11106,,55,item 11106 features: 55
11107,item_11107,,item_11107,,34 658 28 44 10 2 4 173 103 5 23 51 31 49 16,item 11107 features: 34 658 28 44 10 2 4 173 103 5 23 51 31 49 16
11108,item_11108,,item_11108,,48 331 7,item 11108 features: 48 331 7
11109,item_11109,,item_11109,,39 4 5,item 11109 features: 39 4 5
11110,item_11110,,item_11110,,58 10 34 31,item 11110 features: 58 10 34 31
11111,item_11111,,item_11111,,2 51 34 972 44 28 55 5 10,item 11111 features: 2 51 34 972 44 28 55 5 10
11112,item_11112,,item_11112,,2 349,item 11112 features: 2 349
11113,item_11113,,item_11113,,31,item 11113 features: 31
11114,item_11114,,item_11114,,186,item 11114 features: 186
11115,item_11115,,item_11115,,77 2 115 16 5 31,item 11115 features: 77 2 115 16 5 31
11116,item_11116,,item_11116,,890,item 11116 features: 890
11117,item_11117,,item_11117,,452 49 829 2 55,item 11117 features: 452 49 829 2 55
11118,item_11118,,item_11118,,51 34 55 31,item 11118 features: 51 34 55 31
11119,item_11119,,item_11119,,227,item 11119 features: 227
11120,item_11120,,item_11120,,2 44,item 11120 features: 2 44
11121,item_11121,,item_11121,,55,item 11121 features: 55
11122,item_11122,,item_11122,,77 450 6 76 2 4 16 5 55 0,item 11122 features: 77 450 6 76 2 4 16 5 55 0
11123,item_11123,,item_11123,,2 133 31,item 11123 features: 2 133 31
11124,item_11124,,item_11124,,15 2 76,item 11124 features: 15 2 76
11125,item_11125,,item_11125,,312 304 17,item 11125 features: 312 304 17
11126,item_11126,,item_11126,,10 4 31,item 11126 features: 10 4 31
11127,item_11127,,item_11127,,500 22 832 50 76 2,item 11127 features: 500 22 832 50 76 2
11128,item_11128,,item_11128,,21 385 44,item 11128 features: 21 385 44
11129,item_11129,,item_11129,,87 64 873 228 177 4 546,item 11129 features: 87 64 873 228 177 4 546
11130,item_11130,,item_11130,,21 2 34 56 849 55 10,item 11130 features: 21 2 34 56 849 55 10
11131,item_11131,,item_11131,,749,item 11131 features: 749
11132,item_11132,,item_11132,,955 4 140 54 473,item 11132 features: 955 4 140 54 473
11133,item_11133,,item_11133,,15 2 51 25 5 31,item 11133 features: 15 2 51 25 5 31
11134,item_11134,,item_11134,,237 2 16 31,item 11134 features: 237 2 16 31
11135,item_11135,,item_11135,,4 490,item 11135 features: 4 490
11136,item_11136,,item_11136,,69 548 22 2 5 31,item 11136 features: 69 548 22 2 5 31
11137,item_11137,,item_11137,,53 2 55 102,item 11137 features: 53 2 55 102
11138,item_11138,,item_11138,,357 633,item 11138 features: 357 633
11139,item_11139,,item_11139,,2 517,item 11139 features: 2 517
11140,item_11140,,item_11140,,64 2 338 55,item 11140 features: 64 2 338 55
11141,item_11141,,item_11141,,399 34 340 37 10 65 2 173 103 674 97 31 32 64 49,item 11141 features: 399 34 340 37 10 65 2 173 103 674 97 31 32 64 49
11142,item_11142,,item_11142,,246 2 4 31,item 11142 features: 246 2 4 31
11143,item_11143,,item_11143,,69 22 4,item 11143 features: 69 22 4
11144,item_11144,,item_11144,,4 25 91,item 11144 features: 4 25 91
11145,item_11145,,item_11145,,2 37 16 31 5,item 11145 features: 2 37 16 31 5
11146,item_11146,,item_11146,,51 39 25 28 31 5,item 11146 features: 51 39 25 28 31 5
11147,item_11147,,item_11147,,15 512 51 2 31 37 214 55,item 11147 features: 15 512 51 2 31 37 214 55
11148,item_11148,,item_11148,,15 51 2 4 14 5 28 31 26,item 11148 features: 15 51 2 4 14 5 28 31 26
11149,item_11149,,item_11149,,1 49 51 25 377 5 44 31 302 71,item 11149 features: 1 49 51 25 377 5 44 31 302 71
11150,item_11150,,item_11150,,58 15 217 51 2 4 34 377 327 28 31,item 11150 features: 58 15 217 51 2 4 34 377 327 28 31
11151,item_11151,,item_11151,,51 57 562 5 44 85 899,item 11151 features: 51 57 562 5 44 85 899
11152,item_11152,,item_11152,,31,item 11152 features: 31
11153,item_11153,,item_11153,,34 94 37 55 2 113 173 103 23 24 288 64 8 0,item 11153 features: 34 94 37 55 2 113 173 103 23 24 288 64 8 0
11154,item_11154,,item_11154,,2 5 31,item 11154 features: 2 5 31
11155,item_11155,,item_11155,,51 55 262,item 11155 features: 51 55 262
11156,item_11156,,item_11156,,2 265 31,item 11156 features: 2 265 31
11157,item_11157,,item_11157,,2 265 55,item 11157 features: 2 265 55
11158,item_11158,,item_11158,,125 46 33 2 4 25 14 678 103 31 5 23,item 11158 features: 125 46 33 2 4 25 14 678 103 31 5 23
11159,item_11159,,item_11159,,186 916,item 11159 features: 186 916
11160,item_11160,,item_11160,,186,item 11160 features: 186
11161,item_11161,,item_11161,,55,item 11161 features: 55
11162,item_11162,,item_11162,,69 22 890 4 715,item 11162 features: 69 22 890 4 715
